epoch,model,param_count,time,layers,optimizer,loss,nesterov,lr,momentum,decay,acc,loss,val_acc,val_loss
9,cnn3,4200842,10 Nov 2016 14:59:48,"[<keras.layers.convolutional.Convolution2D object at 0x118a46650>, <keras.layers.core.Activation object at 0x118a6b050>, <keras.layers.pooling.MaxPooling2D object at 0x118a6be50>, <keras.layers.core.Flatten object at 0x118a6b950>, <keras.layers.core.Dense object at 0x1257df890>, <keras.layers.core.Activation object at 0x1257ee850>, <keras.layers.core.Dense object at 0x1257ee990>, <keras.layers.core.Activation object at 0x12580bfd0>]",<keras.optimizers.SGD object at 0x125813750>,0.49794166595458983,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.83830000000000005,0.49794166595458983,0.66879999999999995,0.99592857847213745
10,cnn3,4200842,10 Nov 2016 15:02:20,"[<keras.layers.convolutional.Convolution2D object at 0x118a46650>, <keras.layers.core.Activation object at 0x118a6b050>, <keras.layers.pooling.MaxPooling2D object at 0x118a6be50>, <keras.layers.core.Flatten object at 0x118a6b950>, <keras.layers.core.Dense object at 0x1257df890>, <keras.layers.core.Activation object at 0x1257ee850>, <keras.layers.core.Dense object at 0x1257ee990>, <keras.layers.core.Activation object at 0x12580bfd0>]",<keras.optimizers.SGD object at 0x125813750>,0.45070351182937624,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.85575999999999997,0.45070351182937624,0.66849999999999998,1.003169432926178
11,cnn3,4200842,10 Nov 2016 15:04:52,"[<keras.layers.convolutional.Convolution2D object at 0x118a46650>, <keras.layers.core.Activation object at 0x118a6b050>, <keras.layers.pooling.MaxPooling2D object at 0x118a6be50>, <keras.layers.core.Flatten object at 0x118a6b950>, <keras.layers.core.Dense object at 0x1257df890>, <keras.layers.core.Activation object at 0x1257ee850>, <keras.layers.core.Dense object at 0x1257ee990>, <keras.layers.core.Activation object at 0x12580bfd0>]",<keras.optimizers.SGD object at 0x125813750>,0.41036289661407471,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.87350000000000005,0.41036289661407471,0.66800000000000004,1.0219235054969789
12,cnn3,4200842,10 Nov 2016 15:07:24,"[<keras.layers.convolutional.Convolution2D object at 0x118a46650>, <keras.layers.core.Activation object at 0x118a6b050>, <keras.layers.pooling.MaxPooling2D object at 0x118a6be50>, <keras.layers.core.Flatten object at 0x118a6b950>, <keras.layers.core.Dense object at 0x1257df890>, <keras.layers.core.Activation object at 0x1257ee850>, <keras.layers.core.Dense object at 0x1257ee990>, <keras.layers.core.Activation object at 0x12580bfd0>]",<keras.optimizers.SGD object at 0x125813750>,0.37252796696186063,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.88780000000000003,0.37252796696186063,0.67190000000000005,1.0294268200874328
13,cnn3,4200842,10 Nov 2016 15:10:01,"[<keras.layers.convolutional.Convolution2D object at 0x118a46650>, <keras.layers.core.Activation object at 0x118a6b050>, <keras.layers.pooling.MaxPooling2D object at 0x118a6be50>, <keras.layers.core.Flatten object at 0x118a6b950>, <keras.layers.core.Dense object at 0x1257df890>, <keras.layers.core.Activation object at 0x1257ee850>, <keras.layers.core.Dense object at 0x1257ee990>, <keras.layers.core.Activation object at 0x12580bfd0>]",<keras.optimizers.SGD object at 0x125813750>,0.33823773633956911,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.9022,0.33823773633956911,0.66869999999999996,1.0435141224861144
14,cnn3,4200842,10 Nov 2016 15:12:44,"[<keras.layers.convolutional.Convolution2D object at 0x118a46650>, <keras.layers.core.Activation object at 0x118a6b050>, <keras.layers.pooling.MaxPooling2D object at 0x118a6be50>, <keras.layers.core.Flatten object at 0x118a6b950>, <keras.layers.core.Dense object at 0x1257df890>, <keras.layers.core.Activation object at 0x1257ee850>, <keras.layers.core.Dense object at 0x1257ee990>, <keras.layers.core.Activation object at 0x12580bfd0>]",<keras.optimizers.SGD object at 0x125813750>,0.30695408132076263,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.91515999999999997,0.30695408132076263,0.66949999999999998,1.0572679733276367
0,cnn4,4200842,11 Nov 2016 13:03:35,"[<keras.layers.convolutional.Convolution2D object at 0x118946650>, <keras.layers.core.Activation object at 0x11896b050>, <keras.layers.pooling.MaxPooling2D object at 0x11896be50>, <keras.layers.core.Flatten object at 0x11896b950>, <keras.layers.core.Dense object at 0x1256df890>, <keras.layers.core.Activation object at 0x1256ee850>, <keras.layers.core.Dense object at 0x1256ee990>, <keras.layers.core.Activation object at 0x12570bfd0>]",<keras.optimizers.Adam object at 0x1202c0b10>,1.3960088495254517,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.50222,1.3960088495254517,0.58479999999999999,1.1797563917160034
1,cnn4,4200842,11 Nov 2016 13:07:11,"[<keras.layers.convolutional.Convolution2D object at 0x118946650>, <keras.layers.core.Activation object at 0x11896b050>, <keras.layers.pooling.MaxPooling2D object at 0x11896be50>, <keras.layers.core.Flatten object at 0x11896b950>, <keras.layers.core.Dense object at 0x1256df890>, <keras.layers.core.Activation object at 0x1256ee850>, <keras.layers.core.Dense object at 0x1256ee990>, <keras.layers.core.Activation object at 0x12570bfd0>]",<keras.optimizers.Adam object at 0x1202c0b10>,1.0456105848312378,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.63253999999999999,1.0456105848312378,0.63880000000000003,1.0423323619842528
2,cnn4,4200842,11 Nov 2016 13:10:39,"[<keras.layers.convolutional.Convolution2D object at 0x118946650>, <keras.layers.core.Activation object at 0x11896b050>, <keras.layers.pooling.MaxPooling2D object at 0x11896be50>, <keras.layers.core.Flatten object at 0x11896b950>, <keras.layers.core.Dense object at 0x1256df890>, <keras.layers.core.Activation object at 0x1256ee850>, <keras.layers.core.Dense object at 0x1256ee990>, <keras.layers.core.Activation object at 0x12570bfd0>]",<keras.optimizers.Adam object at 0x1202c0b10>,0.86590201793670651,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.69825999999999999,0.86590201793670651,0.6532,0.98570279769897462
3,cnn4,4200842,11 Nov 2016 13:14:08,"[<keras.layers.convolutional.Convolution2D object at 0x118946650>, <keras.layers.core.Activation object at 0x11896b050>, <keras.layers.pooling.MaxPooling2D object at 0x11896be50>, <keras.layers.core.Flatten object at 0x11896b950>, <keras.layers.core.Dense object at 0x1256df890>, <keras.layers.core.Activation object at 0x1256ee850>, <keras.layers.core.Dense object at 0x1256ee990>, <keras.layers.core.Activation object at 0x12570bfd0>]",<keras.optimizers.Adam object at 0x1202c0b10>,0.72546545173645016,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.74572000000000005,0.72546545173645016,0.67010000000000003,0.97068103599548339
4,cnn4,4200842,11 Nov 2016 13:18:08,"[<keras.layers.convolutional.Convolution2D object at 0x118946650>, <keras.layers.core.Activation object at 0x11896b050>, <keras.layers.pooling.MaxPooling2D object at 0x11896be50>, <keras.layers.core.Flatten object at 0x11896b950>, <keras.layers.core.Dense object at 0x1256df890>, <keras.layers.core.Activation object at 0x1256ee850>, <keras.layers.core.Dense object at 0x1256ee990>, <keras.layers.core.Activation object at 0x12570bfd0>]",<keras.optimizers.Adam object at 0x1202c0b10>,0.58391080451011657,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.79632000000000003,0.58391080451011657,0.6593,1.0499427079200745
5,cnn4,4200842,11 Nov 2016 13:21:56,"[<keras.layers.convolutional.Convolution2D object at 0x118946650>, <keras.layers.core.Activation object at 0x11896b050>, <keras.layers.pooling.MaxPooling2D object at 0x11896be50>, <keras.layers.core.Flatten object at 0x11896b950>, <keras.layers.core.Dense object at 0x1256df890>, <keras.layers.core.Activation object at 0x1256ee850>, <keras.layers.core.Dense object at 0x1256ee990>, <keras.layers.core.Activation object at 0x12570bfd0>]",<keras.optimizers.Adam object at 0x1202c0b10>,0.45512986251831056,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.84463999999999995,0.45512986251831056,0.66669999999999996,1.0829985711097718
6,cnn4,4200842,11 Nov 2016 13:25:44,"[<keras.layers.convolutional.Convolution2D object at 0x118946650>, <keras.layers.core.Activation object at 0x11896b050>, <keras.layers.pooling.MaxPooling2D object at 0x11896be50>, <keras.layers.core.Flatten object at 0x11896b950>, <keras.layers.core.Dense object at 0x1256df890>, <keras.layers.core.Activation object at 0x1256ee850>, <keras.layers.core.Dense object at 0x1256ee990>, <keras.layers.core.Activation object at 0x12570bfd0>]",<keras.optimizers.Adam object at 0x1202c0b10>,0.34886850189208984,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.88141999999999998,0.34886850189208984,0.6694,1.1107830514907837
7,cnn4,4200842,11 Nov 2016 13:29:25,"[<keras.layers.convolutional.Convolution2D object at 0x118946650>, <keras.layers.core.Activation object at 0x11896b050>, <keras.layers.pooling.MaxPooling2D object at 0x11896be50>, <keras.layers.core.Flatten object at 0x11896b950>, <keras.layers.core.Dense object at 0x1256df890>, <keras.layers.core.Activation object at 0x1256ee850>, <keras.layers.core.Dense object at 0x1256ee990>, <keras.layers.core.Activation object at 0x12570bfd0>]",<keras.optimizers.Adam object at 0x1202c0b10>,0.25530841018438338,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.91464000000000001,0.25530841018438338,0.66610000000000003,1.3071029875755311
8,cnn4,4200842,11 Nov 2016 13:33:03,"[<keras.layers.convolutional.Convolution2D object at 0x118946650>, <keras.layers.core.Activation object at 0x11896b050>, <keras.layers.pooling.MaxPooling2D object at 0x11896be50>, <keras.layers.core.Flatten object at 0x11896b950>, <keras.layers.core.Dense object at 0x1256df890>, <keras.layers.core.Activation object at 0x1256ee850>, <keras.layers.core.Dense object at 0x1256ee990>, <keras.layers.core.Activation object at 0x12570bfd0>]",<keras.optimizers.Adam object at 0x1202c0b10>,0.18824689502954484,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.93786000000000003,0.18824689502954484,0.65349999999999997,1.4583668634414673
9,cnn4,4200842,11 Nov 2016 13:36:36,"[<keras.layers.convolutional.Convolution2D object at 0x118946650>, <keras.layers.core.Activation object at 0x11896b050>, <keras.layers.pooling.MaxPooling2D object at 0x11896be50>, <keras.layers.core.Flatten object at 0x11896b950>, <keras.layers.core.Dense object at 0x1256df890>, <keras.layers.core.Activation object at 0x1256ee850>, <keras.layers.core.Dense object at 0x1256ee990>, <keras.layers.core.Activation object at 0x12570bfd0>]",<keras.optimizers.Adam object at 0x1202c0b10>,0.14540062766313552,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.95216000000000001,0.14540062766313552,0.65459999999999996,1.5860160758972168
10,cnn4,4200842,11 Nov 2016 13:40:14,"[<keras.layers.convolutional.Convolution2D object at 0x118946650>, <keras.layers.core.Activation object at 0x11896b050>, <keras.layers.pooling.MaxPooling2D object at 0x11896be50>, <keras.layers.core.Flatten object at 0x11896b950>, <keras.layers.core.Dense object at 0x1256df890>, <keras.layers.core.Activation object at 0x1256ee850>, <keras.layers.core.Dense object at 0x1256ee990>, <keras.layers.core.Activation object at 0x12570bfd0>]",<keras.optimizers.Adam object at 0x1202c0b10>,0.11699024058938026,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.96196000000000004,0.11699024058938026,0.66120000000000001,1.6758238641738892
11,cnn4,4200842,11 Nov 2016 13:43:56,"[<keras.layers.convolutional.Convolution2D object at 0x118946650>, <keras.layers.core.Activation object at 0x11896b050>, <keras.layers.pooling.MaxPooling2D object at 0x11896be50>, <keras.layers.core.Flatten object at 0x11896b950>, <keras.layers.core.Dense object at 0x1256df890>, <keras.layers.core.Activation object at 0x1256ee850>, <keras.layers.core.Dense object at 0x1256ee990>, <keras.layers.core.Activation object at 0x12570bfd0>]",<keras.optimizers.Adam object at 0x1202c0b10>,0.10104800210878254,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.96738000000000002,0.10104800210878254,0.65249999999999997,1.8415554136276244
12,cnn4,4200842,11 Nov 2016 13:47:46,"[<keras.layers.convolutional.Convolution2D object at 0x118946650>, <keras.layers.core.Activation object at 0x11896b050>, <keras.layers.pooling.MaxPooling2D object at 0x11896be50>, <keras.layers.core.Flatten object at 0x11896b950>, <keras.layers.core.Dense object at 0x1256df890>, <keras.layers.core.Activation object at 0x1256ee850>, <keras.layers.core.Dense object at 0x1256ee990>, <keras.layers.core.Activation object at 0x12570bfd0>]",<keras.optimizers.Adam object at 0x1202c0b10>,0.078557894419878718,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.97502,0.078557894419878718,0.65839999999999999,1.9488754972457887
13,cnn4,4200842,11 Nov 2016 13:51:14,"[<keras.layers.convolutional.Convolution2D object at 0x118946650>, <keras.layers.core.Activation object at 0x11896b050>, <keras.layers.pooling.MaxPooling2D object at 0x11896be50>, <keras.layers.core.Flatten object at 0x11896b950>, <keras.layers.core.Dense object at 0x1256df890>, <keras.layers.core.Activation object at 0x1256ee850>, <keras.layers.core.Dense object at 0x1256ee990>, <keras.layers.core.Activation object at 0x12570bfd0>]",<keras.optimizers.Adam object at 0x1202c0b10>,0.07481286938406527,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.97538000000000002,0.07481286938406527,0.66049999999999998,1.9895708617210388
14,cnn4,4200842,11 Nov 2016 13:54:48,"[<keras.layers.convolutional.Convolution2D object at 0x118946650>, <keras.layers.core.Activation object at 0x11896b050>, <keras.layers.pooling.MaxPooling2D object at 0x11896be50>, <keras.layers.core.Flatten object at 0x11896b950>, <keras.layers.core.Dense object at 0x1256df890>, <keras.layers.core.Activation object at 0x1256ee850>, <keras.layers.core.Dense object at 0x1256ee990>, <keras.layers.core.Activation object at 0x12570bfd0>]",<keras.optimizers.Adam object at 0x1202c0b10>,0.070978237894997007,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.97645999999999999,0.070978237894997007,0.65600000000000003,2.0442812385559082
0,cnn5,4201930,11 Nov 2016 14:51:41,"[<keras.layers.convolutional.Convolution2D object at 0x118246650>, <keras.layers.normalization.BatchNormalization object at 0x11826b050>, <keras.layers.core.Activation object at 0x124fde510>, <keras.layers.pooling.MaxPooling2D object at 0x11fb93cd0>, <keras.layers.core.Flatten object at 0x11fb93ad0>, <keras.layers.core.Dense object at 0x11fba3310>, <keras.layers.normalization.BatchNormalization object at 0x11fbb1e50>, <keras.layers.core.Activation object at 0x11fbebdd0>, <keras.layers.core.Dense object at 0x11fc42810>, <keras.layers.core.Activation object at 0x11fc7cad0>]",<keras.optimizers.SGD object at 0x11fc7ce10>,1.3280665283584594,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.53298000000000001,1.3280665283584594,0.56689999999999996,1.2048882368087768
1,cnn5,4201930,11 Nov 2016 14:56:39,"[<keras.layers.convolutional.Convolution2D object at 0x118246650>, <keras.layers.normalization.BatchNormalization object at 0x11826b050>, <keras.layers.core.Activation object at 0x124fde510>, <keras.layers.pooling.MaxPooling2D object at 0x11fb93cd0>, <keras.layers.core.Flatten object at 0x11fb93ad0>, <keras.layers.core.Dense object at 0x11fba3310>, <keras.layers.normalization.BatchNormalization object at 0x11fbb1e50>, <keras.layers.core.Activation object at 0x11fbebdd0>, <keras.layers.core.Dense object at 0x11fc42810>, <keras.layers.core.Activation object at 0x11fc7cad0>]",<keras.optimizers.SGD object at 0x11fc7ce10>,0.93977211437225339,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.66864000000000001,0.93977211437225339,0.62350000000000005,1.1148489212036132
2,cnn5,4201930,11 Nov 2016 15:01:25,"[<keras.layers.convolutional.Convolution2D object at 0x118246650>, <keras.layers.normalization.BatchNormalization object at 0x11826b050>, <keras.layers.core.Activation object at 0x124fde510>, <keras.layers.pooling.MaxPooling2D object at 0x11fb93cd0>, <keras.layers.core.Flatten object at 0x11fb93ad0>, <keras.layers.core.Dense object at 0x11fba3310>, <keras.layers.normalization.BatchNormalization object at 0x11fbb1e50>, <keras.layers.core.Activation object at 0x11fbebdd0>, <keras.layers.core.Dense object at 0x11fc42810>, <keras.layers.core.Activation object at 0x11fc7cad0>]",<keras.optimizers.SGD object at 0x11fc7ce10>,0.74933633951187129,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.73828000000000005,0.74933633951187129,0.66080000000000005,0.97005492811202998
3,cnn5,4201930,11 Nov 2016 15:06:08,"[<keras.layers.convolutional.Convolution2D object at 0x118246650>, <keras.layers.normalization.BatchNormalization object at 0x11826b050>, <keras.layers.core.Activation object at 0x124fde510>, <keras.layers.pooling.MaxPooling2D object at 0x11fb93cd0>, <keras.layers.core.Flatten object at 0x11fb93ad0>, <keras.layers.core.Dense object at 0x11fba3310>, <keras.layers.normalization.BatchNormalization object at 0x11fbb1e50>, <keras.layers.core.Activation object at 0x11fbebdd0>, <keras.layers.core.Dense object at 0x11fc42810>, <keras.layers.core.Activation object at 0x11fc7cad0>]",<keras.optimizers.SGD object at 0x11fc7ce10>,0.60890434181213382,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.79169999999999996,0.60890434181213382,0.68879999999999997,0.90933024234771731
4,cnn5,4201930,11 Nov 2016 15:10:51,"[<keras.layers.convolutional.Convolution2D object at 0x118246650>, <keras.layers.normalization.BatchNormalization object at 0x11826b050>, <keras.layers.core.Activation object at 0x124fde510>, <keras.layers.pooling.MaxPooling2D object at 0x11fb93cd0>, <keras.layers.core.Flatten object at 0x11fb93ad0>, <keras.layers.core.Dense object at 0x11fba3310>, <keras.layers.normalization.BatchNormalization object at 0x11fbb1e50>, <keras.layers.core.Activation object at 0x11fbebdd0>, <keras.layers.core.Dense object at 0x11fc42810>, <keras.layers.core.Activation object at 0x11fc7cad0>]",<keras.optimizers.SGD object at 0x11fc7ce10>,0.49936694362640383,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.83442000000000005,0.49936694362640383,0.65359999999999996,1.0580335041046143
5,cnn5,4201930,11 Nov 2016 15:15:28,"[<keras.layers.convolutional.Convolution2D object at 0x118246650>, <keras.layers.normalization.BatchNormalization object at 0x11826b050>, <keras.layers.core.Activation object at 0x124fde510>, <keras.layers.pooling.MaxPooling2D object at 0x11fb93cd0>, <keras.layers.core.Flatten object at 0x11fb93ad0>, <keras.layers.core.Dense object at 0x11fba3310>, <keras.layers.normalization.BatchNormalization object at 0x11fbb1e50>, <keras.layers.core.Activation object at 0x11fbebdd0>, <keras.layers.core.Dense object at 0x11fc42810>, <keras.layers.core.Activation object at 0x11fc7cad0>]",<keras.optimizers.SGD object at 0x11fc7ce10>,0.41549828374385833,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.86682000000000003,0.41549828374385833,0.67010000000000003,1.0074571949958802
6,cnn5,4201930,11 Nov 2016 15:20:02,"[<keras.layers.convolutional.Convolution2D object at 0x118246650>, <keras.layers.normalization.BatchNormalization object at 0x11826b050>, <keras.layers.core.Activation object at 0x124fde510>, <keras.layers.pooling.MaxPooling2D object at 0x11fb93cd0>, <keras.layers.core.Flatten object at 0x11fb93ad0>, <keras.layers.core.Dense object at 0x11fba3310>, <keras.layers.normalization.BatchNormalization object at 0x11fbb1e50>, <keras.layers.core.Activation object at 0x11fbebdd0>, <keras.layers.core.Dense object at 0x11fc42810>, <keras.layers.core.Activation object at 0x11fc7cad0>]",<keras.optimizers.SGD object at 0x11fc7ce10>,0.34840000861644743,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.89402000000000004,0.34840000861644743,0.66549999999999998,1.0398892731666565
7,cnn5,4201930,11 Nov 2016 15:24:40,"[<keras.layers.convolutional.Convolution2D object at 0x118246650>, <keras.layers.normalization.BatchNormalization object at 0x11826b050>, <keras.layers.core.Activation object at 0x124fde510>, <keras.layers.pooling.MaxPooling2D object at 0x11fb93cd0>, <keras.layers.core.Flatten object at 0x11fb93ad0>, <keras.layers.core.Dense object at 0x11fba3310>, <keras.layers.normalization.BatchNormalization object at 0x11fbb1e50>, <keras.layers.core.Activation object at 0x11fbebdd0>, <keras.layers.core.Dense object at 0x11fc42810>, <keras.layers.core.Activation object at 0x11fc7cad0>]",<keras.optimizers.SGD object at 0x11fc7ce10>,0.29301640715599059,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.91637999999999997,0.29301640715599059,0.68759999999999999,0.98685306339263912
